page,block_type,character,text,explicit_tone,scene
269,DIALOGUE,RANCHO,"backs away, into a corner.",,"INT. COMMON ROOM, ICE"
270,DIALOGUE,RANCHO,window.,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,RANCHO,curtain.,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,RANCHO,"gently, encouragingly.",,"INT. COMMON ROOM, ICE"
270,DIALOGUE,RANCHO,fi;k,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,PIA,nhnh iq'k djksA,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,RANCHO ON PIA’S LAPTOP,jktw,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,RAJU,devkWu eksuk] devkWu eksuk] ne ykxkdsA,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,RAJU,fi;k,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,PIA,iq'k djks,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,PIA,continue to urge Mona on.,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,RANCHO RAJU,closest to her Rancho. He holds his,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,RANCHO RAJU,"face, shocked.",,"INT. COMMON ROOM, ICE"
270,DIALOGUE,RANCHO RAJU,eksuk,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,MONA,'kVi! D;k iq'k iq'k iq'k] ughaa gks jgkA,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,MONA,to Rancho.,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,MONA,fi;k,,"INT. COMMON ROOM, ICE"
270,DIALOGUE,PIA,jSUpks ns[kks Økmfuax gks jgk gaS D;k\,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,look baffl ed. Mona whimpers in pain.,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,jSUpks,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,RANCHO,fi;k vkWu n dkseu :e dkEiw;Vj,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,oks Mkbxzke ysds vkvksA,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,camera. She indicates the baby’s head in,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,the diagram.,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,fi;k,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,jSUpks] ns[kks lj ckgj vk jgk gaS D;kA,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,"aback, hesitates.",,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,jSUpks,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,RANCHO,gk¡\,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,RANCHO,increasing panic.,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,RANCHO,fi;k,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,de vkWu jSUpks tYnhA,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,PIA,hesitant. Mona explodes.,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,MONA,jktw,,"INT. COMMON ROOM, ICE"
271,DIALOGUE,RAJU,tk tk tk] jSUpks] tk de vkWuA,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,RAJU,tennis table and goes under the curtain,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,RAJU,covering Mona.,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,RAJU,"towel out of his bag, glances at the table",,"INT. COMMON ROOM, ICE"
272,DIALOGUE,RAJU,tennis table with worry.,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,RAJU,jSUpks,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,RANCHO,ughaA ughaa] uks ØkmfuaxA ugha vk jgk gaSA,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,RANCHO,pleads with Mona.,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,RANCHO,fi;k,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,PIA,nhnh Iyht+ iq'k djksA,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,PIA,back exhausted. She starts to lose,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,PIA,consciousness.,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,PIA,her hand in his.,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,DIRECTOR,her head.,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,DIRECTOR,eSVju,,"INT. COMMON ROOM, ICE"
272,DIALOGUE,MATRON,oks Fkd xbZ gaS fi;kA,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,MATRON,fi;k,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,PIA,mBkvks mls! vxj oks iq'k ugha djsxh rks cgqr,in panic,"INT. COMMON ROOM, ICE"
273,DIALOGUE,PIA,problem.,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,PIA,izkscye gks tk;sxh,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,PIA,eSVju,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,MATRON,oSD;we di yxkuk iM+sxk uk fi;k,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,MATRON,fi;k,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,PIA,ogk¡ dgk¡ feysxk oSD;we di\,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,PIA,into action.,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,PIA,jSUpks,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,RANCHO,oSD;we di D;k gksrk gS\ dSlk gksrk gS\ D;k,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,RANCHO,djrs gS mlls\,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,RANCHO,on her laptop.,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,PIA,delivery starts playing on the computer,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,PIA,screen in the common room.,,"INT. COMMON ROOM, ICE"
273,DIALOGUE,PIA,fi;k,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,RANCHO,eSa ;s cuk ldrk gw¡! vkb dSu esd bV!,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,DIRECTOR,dSls\,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,DIRECTOR,jSUpks,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,RANCHO,oSD;we Dyhuj lsA,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,DIRECTOR,oSD;we Dyhuj ls\,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,RANCHO,troubled.,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,RANCHO,fi;k,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,PIA,ij oSD;we Dyhuj dk izS'kj cgqr T;knk gksrk,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,PIA,gS] jSUpksA,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,PIA,jSUpks vkWu n ysiVkWi,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,RANCHO,izS'kj eSa dUVªksy dj ywaxkA,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,RANCHO,fi;k,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,PIA,ogk¡ gS oSD;we Dyhuj\,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,DIRECTOR,gS esjs vkWfQl esaA,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,DIRECTOR,jSUpks,,"INT. COMMON ROOM, ICE"
274,DIALOGUE,RANCHO,vkA,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RANCHO,"pockets, take out the offi ce keys and throw",,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RANCHO,them at Farhan simultaneously.,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RANCHO,jSUpks MkbjsDVj,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RANCHO DIRECTOR,;s ys pkchA,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RANCHO DIRECTOR,"for an embarrassed, awkward moment.",,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RANCHO DIRECTOR,explosive.,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RANCHO,of lightning fi lls the room and then the,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RANCHO,room plunges into darkness. Farhan stops,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RANCHO,at the door.,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,FARHAN,vks ekb xkWM! vjs!,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,FARHAN,jktw,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RAJU,goes blank.,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,RAJU,fi;k,,"INT. COMMON ROOM, ICE"
275,DIALOGUE,PIA,rings.,alarmed,"INT. COMMON ROOM, ICE"
276,DIALOGUE,PIA,jktw,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,RAJU,gka fi;kA,putting his phone on speaker,"INT. COMMON ROOM, ICE"
276,DIALOGUE,RAJU,fi;k,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,PIA,gSYyks jktw] D;k gqvk\,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,PIA,jktw,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,RAJU,oks ykbV pyh xbZ gS,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,RAJU,fi;k,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,PIA,vks xkWM! vc oSD;we Dyhuj dSls pysxk\,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,PIA,issuing instructions.,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,FARHAN,gkaA,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,FARHAN,jSUpks,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,RANCHO,gw¡A,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,RANCHO,power.,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,FARHAN,vksds!,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,DIRECTOR,dSls\,hysterical,"INT. COMMON ROOM, ICE"
276,DIALOGUE,DIRECTOR,jSUpks,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,RANCHO,feyhfeVj ok;jl dks ckgj fudkyA tYnhA,,"INT. COMMON ROOM, ICE"
276,DIALOGUE,RANCHO,de vkWu!,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,his arm and tugs.,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,feyhehVj,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,MILLIMETER,vksds py ok;jl ckgj py py ok;jl ckgj,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,MILLIMETER,py ok;jl ok;jl,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,DIRECTOR,jSUpks,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,vjs ;s ok;jl ugha ;kj] vjs esjk ok;jl] tks,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,eSaus cuk;k Fkk] buojVj] oks! oks tYnh ysds,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,vk] tYnh] tk!,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,feyhehVj,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,MILLIMETER,lkWjh lkWjh le> x;k] le> x;k,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,MILLIMETER,jSUpks,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,jktw!,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,jktw,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RAJU,gk¡\,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RAJU,jSUpks,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,gkWLVy esa lc dks txk vkSj mudks cksy dh,,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,"dkj cSVªht+ pkfg;s, ok;lZ pkfg,] Vwy fdV",,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,"batteries, wires, and a vacuum gauge.",,"INT. COMMON ROOM, ICE"
277,DIALOGUE,RANCHO,"pkfg, vkSj oSD;we xkSt+A de vkWu!",,"INT. COMMON ROOM, ICE"
277,DIALOGUE,CONTINUOUS,with a torch.,,"EXT. HOSTEL, CAMPUS, ICE"
278,DIALOGUE,CONTINUOUS,students.,,"EXT. CORRIDOR, HOSTEL, ICE"
278,DIALOGUE,CONTINUOUS,jktw,,"EXT. CORRIDOR, HOSTEL, ICE"
278,DIALOGUE,RAJU,jkts'k] nhid] ckgj fudyks] dkSeu :e esa,,"EXT. CORRIDOR, HOSTEL, ICE"
278,DIALOGUE,RAJU,",ejtSUlh gS!",,"EXT. CORRIDOR, HOSTEL, ICE"
278,DIALOGUE,CONTINUOUS,looks around.,,"INT. DIRECTOR’S OFFICE, ICE"
279,DIALOGUE,CONTINUOUS,"to help, pour into the common room.",,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,DIRECTOR,jSUpks dgk¡ gS\,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,DIRECTOR,the group.,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,DIRECTOR,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,lj ljA,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,the wires. (to the students),,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,lc yksx viuh cSVªh ;gk¡ j[kks] de vkWu!,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,",.M n ok;lZ!",,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,of wires connecting them. All connections,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,go into the Virus inverter.,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,issuing rapid instructions all the while.,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,jktw!,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RAJU,jktw,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RAJU,gk¡A,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,lc fLofpl vkWQ dj vkSj buojVj dks esUl,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,inverter to the mains.,,"EXT. CAMPUS, ICE CONTINUOUS"
279,DIALOGUE,RANCHO,es duSDV djA ;s ysA,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,RAJU,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,RANCHO,;s yks!,throwing him a wire,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,RANCHO,off all the switches and starts working.,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,FARHAN,and moves across the room.,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,FARHAN,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,RANCHO,cksyrk gS mldks] Qql Qql\,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,FARHAN,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,RANCHO,gka] oks ys ds vk tYnhA,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,FARHAN,the blower. Rancho is already working on,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,FARHAN,the vacuum cleaner.,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,FARHAN,jSUpks] ;s ys CyksojA,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,FARHAN,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
280,DIALOGUE,RANCHO,gk¡] xqM! ;s oSD;we xkSt+ ikbi esa yxk b/kjA,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,FARHAN,into the vacuum cleaner pipe.,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,FARHAN,the end of the vacuum cleaner pipe.,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,FARHAN,water.,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,FARHAN,"and then towards Mona, with growing",,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,FARHAN,concern.,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,FARHAN,to the mains.,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,FARHAN,jktw,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RAJU,jSUpks] gks x;k!,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RAJU,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RANCHO,lc fLop vkWQ gS\,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RANCHO,jktw,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RAJU,gk¡,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RAJU,jSUpksa,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RANCHO,vc flQZ VhVh Vscy vkSj dEI;wVj dk ykbV,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RANCHO,vkWu djksA,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RANCHO,jktw,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RAJU,gk¡!,,"EXT. CAMPUS, ICE CONTINUOUS"
281,DIALOGUE,RAJU,glancing towards the room nervously.,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,RAJU,waiting for a miracle to happen.,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,RAJU,table tennis switch.,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,RAJU,comes on.,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,RAJU,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,RANCHO,jktw] dEI;wVj vkWu djksA,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,RANCHO,rushes towards the vacuum cleaner.,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,FARHAN,gk¡\,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,FARHAN,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,RANCHO,de vkWu] gSYi eh] duSDV dj bldks!,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,FARHAN,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,RANCHO,bles yxkA,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,RANCHO,tennis table.,,"EXT. CAMPUS, ICE CONTINUOUS"
282,DIALOGUE,RANCHO,calls out to her excitedly.,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,RANCHO,eSVju,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,MATRON,fi;k] fi;k tYnh vkvks] tYnh vkvksA,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,MATRON,has a small crowd of nurses and patients,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,MATRON,around it. Pia sees the common room,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,MATRON,image back on the screen and Rancho,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,MATRON,ready with his vacuum device.,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,PIA,"the foot of the table tennis table, holding",,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,PIA,the modifi ed vacuum cleaner.,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,PIA,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,FARHAN,gk¡\,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,FARHAN,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,RANCHO,vkWu dj!,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,FARHAN,gk¡!,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,FARHAN,"comes to life with a loud, jarring sound.",,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,FARHAN,his daughter makes the Director’s head spin.,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,FARHAN,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,RANCHO,"fi;k] lD'ku fdruk gksuk pkfg,\",,"EXT. CAMPUS, ICE CONTINUOUS"
283,DIALOGUE,RANCHO,web camera to answer Rancho.,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,RANCHO,fi;k,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,PIA,ls T;knk ugha jSUpksA,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,PIA,"the vacuum cleaner, the gauge in his hand.",,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,PIA,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,FARHAN,doj dj!,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,FARHAN,with his palm.,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,FARHAN,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,RANCHO,gk¡!,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,FARHAN,"cup a couple of times, to test it.",,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,RANCHO,suppressed excitement in the crowd around,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,RANCHO,"the laptop. Pia smiles, her eyes brimming",,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,RANCHO,with confi dence in Rancho.,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,RANCHO,eSVju,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,MATRON,oSD;we Dyhuj ls fMyhojh] chl lky ds dSfj;j,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,MATRON,esa vkt rd ugha ns[khA,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,MATRON,deliveries.,,"EXT. CAMPUS, ICE CONTINUOUS"
284,DIALOGUE,MATRON,to take the plunge.,,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,MATRON,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,FARHAN,gk¡!,,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,FARHAN,courage.,,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,RANCHO,curtain covering Mona.,,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,PIA,fi;k,,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,PIA,"eq >s ns [kks A cs ch dks ,s ls uhps iq 'k djks A ,s ls A",,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,PIA,jktw,,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,RAJU,gk¡] gk¡,,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,RAJU,stirs weakly.,,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,RAJU,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,RANCHO,vkWu dj!,from under the curtain,"EXT. CAMPUS, ICE CONTINUOUS"
285,DIALOGUE,FARHAN,gk¡A,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,FARHAN,laptop.,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,FARHAN,fi;k,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,PIA,de vku nhnh] iq'k djks] ;w dSu Mw bVA,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,PIA,push it.,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,PIA,"her, on the table tennis table, his hands on",,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,PIA,"her belly, gently pushing downward.",,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,RAJU,effort. Raju’s hand strokes her forehead.,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,RAJU,fi;k,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,PIA,pSEi ds ckjs esa lkspks] de vkWu] QkWj pSEi!,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,FARHAN,push!,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,FARHAN,keeps trying to push.,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,RAJU,come on come on come on!,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,RAJU,comes a welcome yell.,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,RAJU,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,RANCHO,vk jgk gS!,,"EXT. CAMPUS, ICE CONTINUOUS"
286,DIALOGUE,RANCHO,is roused from his stupor.,,"EXT. CAMPUS, ICE CONTINUOUS"
287,DIALOGUE,FARHAN,it Mona!,,"EXT. CAMPUS, ICE CONTINUOUS"
287,DIALOGUE,FARHAN,the spirit of encouragement all around,,"EXT. CAMPUS, ICE CONTINUOUS"
287,DIALOGUE,FARHAN,the room.,,"EXT. CAMPUS, ICE CONTINUOUS"
287,DIALOGUE,FARHAN,"she gives one fi nal push and falls back,",,"EXT. CAMPUS, ICE CONTINUOUS"
287,DIALOGUE,FARHAN,exhausted.,,"EXT. CAMPUS, ICE CONTINUOUS"
287,DIALOGUE,FARHAN,jSUpks,,"EXT. CAMPUS, ICE CONTINUOUS"
287,DIALOGUE,FARHAN,gk¡ cUn fd;k] cUn fd;kA,,"EXT. CAMPUS, ICE CONTINUOUS"
287,DIALOGUE,FARHAN,holding a baby.,,"EXT. CAMPUS, ICE CONTINUOUS"
287,DIALOGUE,FARHAN,incredulously.,,"EXT. CAMPUS, ICE CONTINUOUS"
288,DIALOGUE,FARHAN,screen in startled wonder. The Matron,,"EXT. CAMPUS, ICE CONTINUOUS"
288,DIALOGUE,FARHAN,"fi nally fi nds her voice, remembering her",,"EXT. CAMPUS, ICE CONTINUOUS"
288,DIALOGUE,FARHAN,professional training.,,"EXT. CAMPUS, ICE CONTINUOUS"
288,DIALOGUE,FARHAN,eSVju,,"EXT. CAMPUS, ICE CONTINUOUS"
288,DIALOGUE,MATRON,nks fDyi yxkvks] vEchfydy dkWMZ dkVksA,,"EXT. CAMPUS, ICE CONTINUOUS"
